src_index,src_id,assembly_uid,assembly_accession,organism,taxid,ftp_path,md5,filename
285,refseq-NZ-1280961-PRJNA224116-SAMN01885673-GCF_000456105.1-.-Escherichia_coli_HVH_6_3_8296502_.fna,54201,GCF_000456105.1,Escherichia coli HVH 6 (3-8296502) (E. coli),1280961,genomes/all/GCF/000/456/105/GCF_000456105.1_Esch_coli_HVH_6_3-8296502_V1/GCF_000456105.1_Esch_coli_HVH_6_3-8296502_V1_genomic.fna.gz,033c39fec3be3e7ae8b83dd22cf7c8b2,GCF_000456105.1.fa.gz
286,refseq-NZ-1280962-PRJNA224116-SAMN01885674-GCF_000456125.1-.-Escherichia_coli_HVH_7_4_7315031_.fna,54211,GCF_000456125.1,Escherichia coli HVH 7 (4-7315031) (E. coli),1280962,genomes/all/GCF/000/456/125/GCF_000456125.1_Esch_coli_HVH_7_4-7315031_V1/GCF_000456125.1_Esch_coli_HVH_7_4-7315031_V1_genomic.fna.gz,d7cb9f830280cad66aade91510fa5221,GCF_000456125.1.fa.gz
287,refseq-NZ-1280970-PRJNA224116-SAMN01885682-GCF_000456265.1-.-Escherichia_coli_HVH_19_4_7154984_.fna,54281,GCF_000456265.1,Escherichia coli HVH 19 (4-7154984) (E. coli),1280970,genomes/all/GCF/000/456/265/GCF_000456265.1_Esch_coli_HVH_19_4-7154984_V1/GCF_000456265.1_Esch_coli_HVH_19_4-7154984_V1_genomic.fna.gz,e08ee7f6621dae379477ceb28fc2a72b,GCF_000456265.1.fa.gz
288,refseq-NZ-1280974-PRJNA224116-SAMN01885686-GCF_000507605.1-.-Escherichia_coli_HVH_23_4_6066488_.fna,86591,GCF_000507605.1,Escherichia coli HVH 23 (4-6066488) (E. coli),1280974,genomes/all/GCF/000/507/605/GCF_000507605.1_Esch_coli_HVH_23_4-6066488_V1/GCF_000507605.1_Esch_coli_HVH_23_4-6066488_V1_genomic.fna.gz,6469f5b632d503aad849385404166f52,GCF_000507605.1.fa.gz
289,refseq-NZ-1280976-PRJNA224116-SAMN01885688-GCF_000456365.1-.-Escherichia_coli_HVH_25_4_5851939_.fna,54331,GCF_000456365.1,Escherichia coli HVH 25 (4-5851939) (E. coli),1280976,genomes/all/GCF/000/456/365/GCF_000456365.1_Esch_coli_HVH_25_4-5851939_V1/GCF_000456365.1_Esch_coli_HVH_25_4-5851939_V1_genomic.fna.gz,bab53736b78c4c4286e68d17a6f1d6c0,GCF_000456365.1.fa.gz
290,refseq-NZ-1280978-PRJNA224116-SAMN01885690-GCF_000456405.1-.-Escherichia_coli_HVH_27_4_7449267_.fna,54351,GCF_000456405.1,Escherichia coli HVH 27 (4-7449267) (E. coli),1280978,genomes/all/GCF/000/456/405/GCF_000456405.1_Esch_coli_HVH_27_4-7449267_V1/GCF_000456405.1_Esch_coli_HVH_27_4-7449267_V1_genomic.fna.gz,17a93a3c80e86cc1ffc72293b38128bb,GCF_000456405.1.fa.gz
291,refseq-NZ-1280995-PRJNA224116-SAMN01885707-GCF_000456725.1-.-Escherichia_coli_HVH_45_4_3129918_.fna,54511,GCF_000456725.1,Escherichia coli HVH 45 (4-3129918) (E. coli),1280995,genomes/all/GCF/000/456/725/GCF_000456725.1_Esch_coli_HVH_45_4-3129918_V1/GCF_000456725.1_Esch_coli_HVH_45_4-3129918_V1_genomic.fna.gz,b296f9fb55c9579ea09aa0db1a3c86c8,GCF_000456725.1.fa.gz
292,refseq-NZ-1281028-PRJNA224116-SAMN01885740-GCF_000457305.1-.-Escherichia_coli_HVH_91_4_4638751_.fna,69751,GCF_000457305.1,Escherichia coli HVH 91 (4-4638751) (E. coli),1281028,genomes/all/GCF/000/457/305/GCF_000457305.1_Esch_coli_HVH_91_4-4638751_V1/GCF_000457305.1_Esch_coli_HVH_91_4-4638751_V1_genomic.fna.gz,208819c53406b29144f26f3098be44ff,GCF_000457305.1.fa.gz
293,refseq-NZ-1281062-PRJNA224116-SAMN01885774-GCF_000457855.1-.-Escherichia_coli_HVH_127_4_7303629_.fna,55041,GCF_000457855.1,Escherichia coli HVH 127 (4-7303629) (E. coli),1281062,genomes/all/GCF/000/457/855/GCF_000457855.1_Esch_coli_HVH_127_4-7303629_V1/GCF_000457855.1_Esch_coli_HVH_127_4-7303629_V1_genomic.fna.gz,3e828b95a47fd346d9f4d80d1983d170,GCF_000457855.1.fa.gz
294,refseq-NZ-1281064-PRJNA224116-SAMN01885776-GCF_000457895.1-.-Escherichia_coli_HVH_130_4_7036876_.fna,55061,GCF_000457895.1,Escherichia coli HVH 130 (4-7036876) (E. coli),1281064,genomes/all/GCF/000/457/895/GCF_000457895.1_Esch_coli_HVH_130_4-7036876_V1/GCF_000457895.1_Esch_coli_HVH_130_4-7036876_V1_genomic.fna.gz,ddbde2f14c071b6b04b033e7b5c3a8e0,GCF_000457895.1.fa.gz
295,refseq-NZ-1281085-PRJNA224116-SAMN01885797-GCF_000495035.1-.-Escherichia_coli_HVH_152_4_3447545_.fna,79431,GCF_000495035.1,Escherichia coli HVH 152 (4-3447545) (E. coli),1281085,genomes/all/GCF/000/495/035/GCF_000495035.1_Esch_coli_HVH_152_4-3447545_V1/GCF_000495035.1_Esch_coli_HVH_152_4-3447545_V1_genomic.fna.gz,07dbe892dc872b67cc5fe12ab0420a31,GCF_000495035.1.fa.gz
296,refseq-NZ-1281087-PRJNA224116-SAMN01885799-GCF_000458295.1-.-Escherichia_coli_HVH_154_4_5636698_.fna,55261,GCF_000458295.1,Escherichia coli HVH 154 (4-5636698) (E. coli),1281087,genomes/all/GCF/000/458/295/GCF_000458295.1_Esch_coli_HVH_154_4-5636698_V1/GCF_000458295.1_Esch_coli_HVH_154_4-5636698_V1_genomic.fna.gz,c429a3f7b8ef12358c19c5e0d56c65e0,GCF_000458295.1.fa.gz
297,refseq-NZ-1281108-PRJNA224116-SAMN01885820-GCF_000458685.1-.-Escherichia_coli_HVH_180_4_3051617_.fna,55461,GCF_000458685.1,Escherichia coli HVH 180 (4-3051617) (E. coli),1281108,genomes/all/GCF/000/458/685/GCF_000458685.1_Esch_coli_HVH_180_4-3051617_V1/GCF_000458685.1_Esch_coli_HVH_180_4-3051617_V1_genomic.fna.gz,fc5bee1b38c04b523c59003067cbfd21,GCF_000458685.1.fa.gz
298,refseq-NZ-1281123-PRJNA224116-SAMN01885835-GCF_000458975.1-.-Escherichia_coli_HVH_196_4_4530470_.fna,55601,GCF_000458975.1,Escherichia coli HVH 196 (4-4530470) (E. coli),1281123,genomes/all/GCF/000/458/975/GCF_000458975.1_Esch_coli_HVH_196_4-4530470_V1/GCF_000458975.1_Esch_coli_HVH_196_4-4530470_V1_genomic.fna.gz,8716df9ed4e5de55b95aa11c56e736b2,GCF_000458975.1.fa.gz
299,refseq-NZ-1281141-PRJNA224116-SAMN01885853-GCF_000507665.1-.-Escherichia_coli_HVH_214_4_3062198_.fna,86621,GCF_000507665.1,Escherichia coli HVH 214 (4-3062198) (E. coli),1281141,genomes/all/GCF/000/507/665/GCF_000507665.1_Esch_coli_HVH_214_4-3062198_V1/GCF_000507665.1_Esch_coli_HVH_214_4-3062198_V1_genomic.fna.gz,b723f3de3b074eda0de5368aa5884340,GCF_000507665.1.fa.gz
300,refseq-NZ-1281149-PRJNA224116-SAMN01885861-GCF_000459475.1-.-Escherichia_coli_HVH_223_4_2976528_.fna,55851,GCF_000459475.1,Escherichia coli HVH 223 (4-2976528) (E. coli),1281149,genomes/all/GCF/000/459/475/GCF_000459475.1_Esch_coli_HVH_223_4-2976528_V1/GCF_000459475.1_Esch_coli_HVH_223_4-2976528_V1_genomic.fna.gz,aec055a0394ebdc8a4d5a75374e7c0a4,GCF_000459475.1.fa.gz
301,refseq-NZ-1281156-PRJNA224116-SAMN01885868-GCF_000459615.1-.-Escherichia_coli_KOEGE_30_63a_.fna,55921,GCF_000459615.1,Escherichia coli KOEGE 30 (63a) (E. coli),1281156,genomes/all/GCF/000/459/615/GCF_000459615.1_Esch_coli_KOEGE_30_63a_V1/GCF_000459615.1_Esch_coli_KOEGE_30_63a_V1_genomic.fna.gz,05f7b9af747b677f3c56b297050cca1e,GCF_000459615.1.fa.gz
302,refseq-NZ-1281166-PRJNA224116-SAMN01885878-GCF_000459815.1-.-Escherichia_coli_KOEGE_68_182a_.fna,56021,GCF_000459815.1,Escherichia coli KOEGE 68 (182a) (E. coli),1281166,genomes/all/GCF/000/459/815/GCF_000459815.1_Esch_coli_KOEGE_68_182a_V1/GCF_000459815.1_Esch_coli_KOEGE_68_182a_V1_genomic.fna.gz,1313bccf2760dd6f0fe40f68370846f8,GCF_000459815.1.fa.gz
303,refseq-NZ-1281183-PRJNA224116-SAMN01885895-GCF_000460155.1-.-Escherichia_coli_UMEA_3108_1.fna,56191,GCF_000460155.1,Escherichia coli UMEA 3108-1 (E. coli),1281183,genomes/all/GCF/000/460/155/GCF_000460155.1_Esch_coli_UMEA_3108-1_V1/GCF_000460155.1_Esch_coli_UMEA_3108-1_V1_genomic.fna.gz,9c02ab857d348c5682b07dd57e47ce65,GCF_000460155.1.fa.gz
304,refseq-NZ-1281187-PRJNA224116-SAMN01885899-GCF_000460235.1-.-Escherichia_coli_UMEA_3122_1.fna,56231,GCF_000460235.1,Escherichia coli UMEA 3122-1 (E. coli),1281187,genomes/all/GCF/000/460/235/GCF_000460235.1_Esch_coli_UMEA_3122-1_V1/GCF_000460235.1_Esch_coli_UMEA_3122-1_V1_genomic.fna.gz,26eb217324b59f9376fad42453a99204,GCF_000460235.1.fa.gz
305,refseq-NZ-1281188-PRJNA224116-SAMN01885900-GCF_000460255.1-.-Escherichia_coli_UMEA_3124_1.fna,56241,GCF_000460255.1,Escherichia coli UMEA 3124-1 (E. coli),1281188,genomes/all/GCF/000/460/255/GCF_000460255.1_Esch_coli_UMEA_3124-1_V1/GCF_000460255.1_Esch_coli_UMEA_3124-1_V1_genomic.fna.gz,4f11280e4c5f7e3c05ef532bb315d750,GCF_000460255.1.fa.gz
306,refseq-NZ-1281212-PRJNA224116-SAMN01885924-GCF_000460715.1-.-Escherichia_coli_UMEA_3199_1.fna,56471,GCF_000460715.1,Escherichia coli UMEA 3199-1 (E. coli),1281212,genomes/all/GCF/000/460/715/GCF_000460715.1_Esch_coli_UMEA_3199-1_V1/GCF_000460715.1_Esch_coli_UMEA_3199-1_V1_genomic.fna.gz,295cce9b76067500c95433f6a140ee50,GCF_000460715.1.fa.gz
307,refseq-NZ-1281214-PRJNA224116-SAMN01885926-GCF_000460755.1-.-Escherichia_coli_UMEA_3201_1.fna,56491,GCF_000460755.1,Escherichia coli UMEA 3201-1 (E. coli),1281214,genomes/all/GCF/000/460/755/GCF_000460755.1_Esch_coli_UMEA_3201-1_V1/GCF_000460755.1_Esch_coli_UMEA_3201-1_V1_genomic.fna.gz,c1bf48594d81d7b86f49b743b2cd03c4,GCF_000460755.1.fa.gz
308,refseq-NZ-1281215-PRJNA224116-SAMN01885927-GCF_000460775.1-.-Escherichia_coli_UMEA_3203_1.fna,56501,GCF_000460775.1,Escherichia coli UMEA 3203-1 (E. coli),1281215,genomes/all/GCF/000/460/775/GCF_000460775.1_Esch_coli_UMEA_3203-1_V1/GCF_000460775.1_Esch_coli_UMEA_3203-1_V1_genomic.fna.gz,8e582c6e89c769b99f3e26c867d3c6da,GCF_000460775.1.fa.gz
309,refseq-NZ-1281234-PRJNA224116-SAMN01885946-GCF_000488095.1-.-Escherichia_coli_UMEA_3290_1.fna,75641,GCF_000488095.1,Escherichia coli UMEA 3290-1 (E. coli),1281234,genomes/all/GCF/000/488/095/GCF_000488095.1_Esch_coli_UMEA_3290-1_V1/GCF_000488095.1_Esch_coli_UMEA_3290-1_V1_genomic.fna.gz,4fa5f3263bcaa211583afaaeadd9c3f0,GCF_000488095.1.fa.gz
310,refseq-NZ-1281236-PRJNA224116-SAMN01885948-GCF_000461155.1-.-Escherichia_coli_UMEA_3298_1.fna,56691,GCF_000461155.1,Escherichia coli UMEA 3298-1 (E. coli),1281236,genomes/all/GCF/000/461/155/GCF_000461155.1_Esch_coli_UMEA_3298-1_V1/GCF_000461155.1_Esch_coli_UMEA_3298-1_V1_genomic.fna.gz,7b4f75cbb42b98ad78cefac1c5fd5b1b,GCF_000461155.1.fa.gz
311,refseq-NZ-1281239-PRJNA224116-SAMN01885951-GCF_000461215.1-.-Escherichia_coli_UMEA_3317_1.fna,56721,GCF_000461215.1,Escherichia coli UMEA 3317-1 (E. coli),1281239,genomes/all/GCF/000/461/215/GCF_000461215.1_Esch_coli_UMEA_3317-1_V1/GCF_000461215.1_Esch_coli_UMEA_3317-1_V1_genomic.fna.gz,0abac86528dc734dd7b7e6956c758158,GCF_000461215.1.fa.gz
312,refseq-NZ-1281241-PRJNA224116-SAMN01885953-GCF_000488135.1-.-Escherichia_coli_UMEA_3323_1.fna,75661,GCF_000488135.1,Escherichia coli UMEA 3323-1 (E. coli),1281241,genomes/all/GCF/000/488/135/GCF_000488135.1_Esch_coli_UMEA_3323-1_V1/GCF_000488135.1_Esch_coli_UMEA_3323-1_V1_genomic.fna.gz,e5fc46407cdcd967861abae0e5f8c0f3,GCF_000488135.1.fa.gz
313,refseq-NZ-1281244-PRJNA224116-SAMN01885956-GCF_000461275.1-.-Escherichia_coli_UMEA_3337_1.fna,56751,GCF_000461275.1,Escherichia coli UMEA 3337-1 (E. coli),1281244,genomes/all/GCF/000/461/275/GCF_000461275.1_Esch_coli_UMEA_3337-1_V1/GCF_000461275.1_Esch_coli_UMEA_3337-1_V1_genomic.fna.gz,493241d99e45b51e9cb4bd755144f62a,GCF_000461275.1.fa.gz
314,refseq-NZ-1281258-PRJNA224116-SAMN01885970-GCF_000461475.1-.-Escherichia_coli_UMEA_3656_1.fna,56851,GCF_000461475.1,Escherichia coli UMEA 3656-1 (E. coli),1281258,genomes/all/GCF/000/461/475/GCF_000461475.1_Esch_coli_UMEA_3656-1_V1/GCF_000461475.1_Esch_coli_UMEA_3656-1_V1_genomic.fna.gz,faef1bfa9f6757d784e7dc28cc4c924a,GCF_000461475.1.fa.gz
315,refseq-NZ-1281270-PRJNA224116-SAMN01885982-GCF_000461695.1-.-Escherichia_coli_UMEA_3805_1.fna,56961,GCF_000461695.1,Escherichia coli UMEA 3805-1 (E. coli),1281270,genomes/all/GCF/000/461/695/GCF_000461695.1_Esch_coli_UMEA_3805-1_V1/GCF_000461695.1_Esch_coli_UMEA_3805-1_V1_genomic.fna.gz,8f455d295291aa0a877e9c13e1cda3af,GCF_000461695.1.fa.gz
316,refseq-NZ-1281278-PRJNA224116-SAMN01885990-GCF_000461855.1-.-Escherichia_coli_UMEA_4076_1.fna,57041,GCF_000461855.1,Escherichia coli UMEA 4076-1 (E. coli),1281278,genomes/all/GCF/000/461/855/GCF_000461855.1_Esch_coli_UMEA_4076-1_V1/GCF_000461855.1_Esch_coli_UMEA_4076-1_V1_genomic.fna.gz,d1171511ba77d1a060966174430b819a,GCF_000461855.1.fa.gz
317,refseq-NZ-1286331-PRJNA203638-SAMN01894010-NZ_AOQD-.-Escherichia_coli_TOP382_2.fna,690618,GCF_000397265.1,Escherichia coli TOP382-2 (E. coli),1286331,genomes/all/GCF/000/397/265/GCF_000397265.1_Ec13_E1F2_TOP382-2_120714/GCF_000397265.1_Ec13_E1F2_TOP382-2_120714_genomic.fna.gz,a058fa195a6855e539ab18b08d761052,GCF_000397265.1.fa.gz
318,refseq-NZ-1286332-PRJNA203638-SAMN01894011-NZ_AOQE-.-Escherichia_coli_TOP382_3.fna,690638,GCF_000397285.1,Escherichia coli TOP382-3 (E. coli),1286332,genomes/all/GCF/000/397/285/GCF_000397285.1_Ec13_E1F3_TOP382-3_120714/GCF_000397285.1_Ec13_E1F3_TOP382-3_120714_genomic.fna.gz,75b5ba54be93f483f5390a0c827d98e0,GCF_000397285.1.fa.gz
319,refseq-NZ-1286350-PRJNA203638-SAMN01894029-NZ_AORA-.-Escherichia_coli_TOP2652.fna,690978,GCF_000397625.1,Escherichia coli TOP2652 (E. coli),1286350,genomes/all/GCF/000/397/625/GCF_000397625.1_Ec72_E3U1_TOP2652_120714/GCF_000397625.1_Ec72_E3U1_TOP2652_120714_genomic.fna.gz,f3477f1cdcfad7834c14ea225d0103dc,GCF_000397625.1.fa.gz
320,refseq-NZ-1286354-PRJNA203638-SAMN01894033-NZ_AOQZ-.-Escherichia_coli_TOP2662_4.fna,691058,GCF_000397705.1,Escherichia coli TOP2662-4 (E. coli),1286354,genomes/all/GCF/000/397/705/GCF_000397705.1_Ec72_E3F4_TOP2662-4_120714/GCF_000397705.1_Ec72_E3F4_TOP2662-4_120714_genomic.fna.gz,f1cb8b97ef074ea6dbd27b138fa1f9a2,GCF_000397705.1.fa.gz
321,refseq-NZ-1317130-PRJNA224116-SAMN02470149-NZ_ASHA-.-Escherichia_coli_O157_str._NCCP15739.fna,677818,GCF_000392555.1,Escherichia coli O157 str. NCCP15739 (E. coli),1317130,genomes/all/GCF/000/392/555/GCF_000392555.1_TG1203D3337/GCF_000392555.1_TG1203D3337_genomic.fna.gz,ce956b69637610910a3a817d1504f2f8,GCF_000392555.1.fa.gz
322,refseq-NZ-1317131-PRJNA203395-SAMN02470150-NZ_ASHB-.-Escherichia_coli_O157_str._NCCP15738.fna,689018,GCF_000392575.1,Escherichia coli O157 str. NCCP15738 (E. coli),1317131,genomes/all/GCF/000/392/575/GCF_000392575.1_TG1203D3338/GCF_000392575.1_TG1203D3338_genomic.fna.gz,f954cadbe1b652f49c42b805fa6f4e17,GCF_000392575.1.fa.gz
323,refseq-NZ-1322345-PRJNA207355-SAMN02471031-NZ_ASHD-.-Escherichia_coli_ATCC_25922.fna,713108,GCF_000401755.1,Escherichia coli ATCC 25922 (E. coli),1322345,genomes/all/GCF/000/401/755/GCF_000401755.1_Escherichia_coli_ATCC_25922/GCF_000401755.1_Escherichia_coli_ATCC_25922_genomic.fna.gz,ec81293e7d4d0a093287343c11618008,GCF_000401755.1.fa.gz
324,refseq-NZ-1328440-PRJNA224116-SAMN02138638-GCF_000522245.1-.-Escherichia_coli_BIDMC_15.fna,93941,GCF_000522245.1,Escherichia coli BIDMC 15 (E. coli),1328440,genomes/all/GCF/000/522/245/GCF_000522245.1_Esch_coli_BIDMC_15_V2/GCF_000522245.1_Esch_coli_BIDMC_15_V2_genomic.fna.gz,4804691fc1fc001bb540b2f017587160,GCF_000522245.1.fa.gz
325,refseq-NZ-1331062-PRJNA224116-SAMN02470023-GCF_000415485.1-.-Escherichia_coli_E2265.fna,39011,GCF_000415485.1,Escherichia coli E2265 (E. coli),1331062,genomes/all/GCF/000/415/485/GCF_000415485.1_E2265_1/GCF_000415485.1_E2265_1_genomic.fna.gz,bdfb9184395d5cdf6104b35bac6d9311,GCF_000415485.1.fa.gz
326,refseq-NZ-1333596-PRJNA224116-SAMN02436900-GCF_000418615.1-.-Escherichia_coli_MC6002.fna,565281,GCF_000418615.2,Escherichia coli MC6002 (E. coli),1333596,genomes/all/GCF/000/418/615/GCF_000418615.2_E_coliMC6002-1.0/GCF_000418615.2_E_coliMC6002-1.0_genomic.fna.gz,0f975ac51e1041fbe8c655de2b1c8151,GCF_000418615.2.fa.gz
327,refseq-NZ-1337385-PRJNA224773-SAMN02469991-NZ_ATKA-.-Escherichia_coli_SCD2.fna,71471,GCF_000482065.1,Escherichia coli SCD2 (E. coli),1337385,genomes/all/GCF/000/482/065/GCF_000482065.1_Escherichia_coli_SCD2/GCF_000482065.1_Escherichia_coli_SCD2_genomic.fna.gz,3454b67f26b51d568d65378d689682e5,GCF_000482065.1.fa.gz
328,refseq-NZ-1387071-PRJNA224116-SAMN02317210-NZ_JJOK-.-Escherichia_coli_O157_H7_str._T1543_06.fna,212261,GCF_000747455.1,Escherichia coli O157:H7 str. T1543_06 (E. coli),1387071,genomes/all/GCF/000/747/455/GCF_000747455.1_O157_T154306_454/GCF_000747455.1_O157_T154306_454_genomic.fna.gz,1d9374f1c3ea737aff60e4d66c91e586,GCF_000747455.1.fa.gz
329,refseq-NZ-1389416-PRJNA224116-SAMN02470234-NZ_AYOG-.-Escherichia_coli_LAU_EC5.fna,568811,GCF_000498875.2,Escherichia coli LAU-EC5 (E. coli),1389416,genomes/all/GCF/000/498/875/GCF_000498875.2_LAU-EC5/GCF_000498875.2_LAU-EC5_genomic.fna.gz,b3599d44074ef4c90c016da226d1a095,GCF_000498875.2.fa.gz
330,refseq-NZ-1389419-PRJNA224116-SAMN02470235-NZ_AYNH-.-Escherichia_coli_LAU_EC8.fna,568961,GCF_000506585.2,Escherichia coli LAU-EC8 (E. coli),1389419,genomes/all/GCF/000/506/585/GCF_000506585.2_WGS_Escherichia_coli_EC8/GCF_000506585.2_WGS_Escherichia_coli_EC8_genomic.fna.gz,62c642830f21cc517dd9f0a8852e38fe,GCF_000506585.2.fa.gz
331,refseq-NZ-1389420-PRJNA224116-SAMN02470239-NZ_AYNI-.-Escherichia_coli_LAU_EC9.fna,568921,GCF_000506485.2,Escherichia coli LAU-EC9 (E. coli),1389420,genomes/all/GCF/000/506/485/GCF_000506485.2_WGS_Escherichia_coli_EC9/GCF_000506485.2_WGS_Escherichia_coli_EC9_genomic.fna.gz,2aec50312c8401daac8ee24782612e68,GCF_000506485.2.fa.gz
332,refseq-NZ-1389424-PRJNA224116-SAMN02470231-NZ_AYOO-.-Escherichia_coli_LAU_EC3.fna,568791,GCF_000498815.2,Escherichia coli LAU-EC3 (E. coli),1389424,genomes/all/GCF/000/498/815/GCF_000498815.2_EC3/GCF_000498815.2_EC3_genomic.fna.gz,3c0ed7d05a0c751a4afedcabc1c4cf97,GCF_000498815.2.fa.gz
333,refseq-NZ-1392853-PRJNA224116-SAMN02335246-GCF_000471165.1-.-Escherichia_coli_M7.fna,65611,GCF_000471165.1,Escherichia coli M7 (E. coli),1392853,genomes/all/GCF/000/471/165/GCF_000471165.1_E_coliM7-1.0/GCF_000471165.1_E_coliM7-1.0_genomic.fna.gz,3a2252875c4e32b9f1c3c9d47909ecd4,GCF_000471165.1.fa.gz
334,refseq-NZ-1392870-PRJNA224116-SAMN02335252-GCF_000471525.1-.-Escherichia_coli_K2.fna,65791,GCF_000471525.1,Escherichia coli K2 (E. coli),1392870,genomes/all/GCF/000/471/525/GCF_000471525.1_E_coliK2-1.0/GCF_000471525.1_E_coliK2-1.0_genomic.fna.gz,db7b525ff547501ec708f536d1298b4d,GCF_000471525.1.fa.gz
335,refseq-NZ-1405294-PRJNA231613-SAMN02469308-NZ_AZCA-.-Escherichia_coli_ATCC_BAA_2215.fna,85891,GCF_000506845.1,Escherichia coli ATCC BAA-2215 (E. coli),1405294,genomes/all/GCF/000/506/845/GCF_000506845.1_Q459v3/GCF_000506845.1_Q459v3_genomic.fna.gz,422be67a560610e99d0870bfa1118615,GCF_000506845.1.fa.gz
336,refseq-NZ-1411694-PRJNA224116-SAMN02471506-NZ_AYQH-.-Escherichia_coli_38.52.fna,84251,GCF_000503675.1,Escherichia coli 38.52 (E. coli),1411694,genomes/all/GCF/000/503/675/GCF_000503675.1_Ecoli38.52/GCF_000503675.1_Ecoli38.52_genomic.fna.gz,53bb7c233654f70f7d7163ed258a59c0,GCF_000503675.1.fa.gz
337,refseq-NZ-1411696-PRJNA224116-SAMN02471497-NZ_AYQJ-.-Escherichia_coli_1350.fna,84271,GCF_000503715.1,Escherichia coli 1350 (E. coli),1411696,genomes/all/GCF/000/503/715/GCF_000503715.1_Ecoli1350/GCF_000503715.1_Ecoli1350_genomic.fna.gz,0a41460aa6f8c774deda8bffb0843088,GCF_000503715.1.fa.gz
338,refseq-NZ-1412821-PRJNA224116-SAMN02471491-NZ_AYQR-.-Escherichia_coli_85B.fna,84121,GCF_000503415.1,Escherichia coli 85B (E. coli),1412821,genomes/all/GCF/000/503/415/GCF_000503415.1_Ecoli85B/GCF_000503415.1_Ecoli85B_genomic.fna.gz,5385369e44abf7bb2b688ee8bf3587e1,GCF_000503415.1.fa.gz
339,refseq-NZ-1412833-PRJNA224116-SAMN02471475-NZ_AYJZ-.-Escherichia_coli_FAH1.fna,88161,GCF_000511465.1,Escherichia coli FAH1 (E. coli),1412833,genomes/all/GCF/000/511/465/GCF_000511465.1_EcoliFAH1/GCF_000511465.1_EcoliFAH1_genomic.fna.gz,75acbb361018575796ebd15b966e1ef4,GCF_000511465.1.fa.gz
340,refseq-NZ-1412834-PRJNA224116-SAMN03067748-GCF_000765435.1-.-Escherichia_coli_FAP1.fna,216481,GCF_000765435.1,Escherichia coli FAP1 (E. coli),1412834,genomes/all/GCF/000/765/435/GCF_000765435.1_ASM76543v1/GCF_000765435.1_ASM76543v1_genomic.fna.gz,015f837a34d85974e6293e654e215275,GCF_000765435.1.fa.gz
342,refseq-NZ-1438673-PRJNA224116-SAMN02581286-GCF_000692475.1-.-Escherichia_coli_BIDMC_65.fna,179271,GCF_000692475.1,Escherichia coli BIDMC 65 (E. coli),1438673,genomes/all/GCF/000/692/475/GCF_000692475.1_Esch_coli_BIDMC_65_V1/GCF_000692475.1_Esch_coli_BIDMC_65_V1_genomic.fna.gz,bb4d70811168baa9ccd997369e91dccb,GCF_000692475.1.fa.gz
343,refseq-NZ-1438681-PRJNA224116-SAMN02581298-GCF_000692635.1-.-Escherichia_coli_BIDMC_77.fna,179351,GCF_000692635.1,Escherichia coli BIDMC 77 (E. coli),1438681,genomes/all/GCF/000/692/635/GCF_000692635.1_Esch_coli_BIDMC_77_V1/GCF_000692635.1_Esch_coli_BIDMC_77_V1_genomic.fna.gz,ee877650f71258f037c8da302f8b3b13,GCF_000692635.1.fa.gz
344,refseq-NZ-1438682-PRJNA224116-SAMN02581299-GCF_000692655.1-.-Escherichia_coli_BIDMC_78.fna,179361,GCF_000692655.1,Escherichia coli BIDMC 78 (E. coli),1438682,genomes/all/GCF/000/692/655/GCF_000692655.1_Esch_coli_BIDMC_78_V1/GCF_000692655.1_Esch_coli_BIDMC_78_V1_genomic.fna.gz,0d8f6cabc51e5c3c1fda2bff66bca158,GCF_000692655.1.fa.gz
345,refseq-NZ-1438683-PRJNA224116-SAMN02581300-GCF_000692675.1-.-Escherichia_coli_BIDMC_79.fna,179371,GCF_000692675.1,Escherichia coli BIDMC 79 (E. coli),1438683,genomes/all/GCF/000/692/675/GCF_000692675.1_Esch_coli_BIDMC_79_V1/GCF_000692675.1_Esch_coli_BIDMC_79_V1_genomic.fna.gz,7dff309f3a8fe06020d2fb5b76e9d0f5,GCF_000692675.1.fa.gz
346,refseq-NZ-1438686-PRJNA224116-SAMN02581379-GCF_000692735.1-.-Escherichia_coli_CHS_77.fna,179401,GCF_000692735.1,Escherichia coli CHS 77 (E. coli),1438686,genomes/all/GCF/000/692/735/GCF_000692735.1_Esch_coli_CHS_77_V1/GCF_000692735.1_Esch_coli_CHS_77_V1_genomic.fna.gz,ac14df17eed0dc88570ae6faf2f9249a,GCF_000692735.1.fa.gz
347,refseq-NZ-1438695-PRJNA224116-SAMN02581271-GCF_000692875.1-.-Escherichia_coli_UCI_65.fna,179471,GCF_000692875.1,Escherichia coli UCI 65 (E. coli),1438695,genomes/all/GCF/000/692/875/GCF_000692875.1_Esch_coli_UCI_65_V1/GCF_000692875.1_Esch_coli_UCI_65_V1_genomic.fna.gz,2348d6bd031e9b29b334a69bb7b278d8,GCF_000692875.1.fa.gz
348,refseq-NZ-1444048-PRJNA224116-SAMN02687533-NZ_JORZ-.-Escherichia_coli_8_415_05_S1_C1.fna,189931,GCF_000713425.1,Escherichia coli 8-415-05_S1_C1 (E. coli),1444048,genomes/all/GCF/000/713/425/GCF_000713425.1_ASM71342v1/GCF_000713425.1_ASM71342v1_genomic.fna.gz,ad50e25b5409f13a60e75486c961a2dc,GCF_000713425.1.fa.gz
